siteName,patchName,year,SPCD,treeName,dbh,STATUSCD,PREV_TRE_CN,PREV_STATUS_CD,AGENTCD,species_name,status,mort_cause,status_before,reg,mort,living,complete,year_before,dbh_before,period_length,dbh_growth,rel_growth,trees,siteID,patchID,species,OrigYear
11_74474,11_74474_4,2,202,11_74474_4_158,45.72,1,44871599020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,35.56,10,10.16,0.285714285714286,1,32,4,21,2021
11_74474,11_74474_4,2,202,11_74474_4_159,24.638,1,44871600020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,20.828,10,3.81,0.182926829268293,1,32,4,21,2021
11_74474,11_74474_4,2,98,11_74474_4_179,26.67,1,44871611020004,1,,Picea sitchensis,alive,"",new,,,TRUE,TRUE,2011,17.526,10,9.144,0.521739130434783,1,32,4,16,2021
11_74474,11_74474_4,2,351,11_74474_4_180,21.082,1,44871612020004,1,,Alnus rubra,alive,"",new,,,TRUE,TRUE,2011,17.272,10,3.81,0.220588235294118,1,32,4,8,2021
11_74474,11_74474_4,2,98,11_74474_4_181,22.352,1,44871613020004,1,,Picea sitchensis,alive,"",,,,TRUE,TRUE,,,,,,1,32,4,16,2021
11_74474,11_74474_4,2,202,11_74474_4_191,13.716,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,32,4,21,2021
11_78419,11_78419_1,0,202,11_78419_1_105,127,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,21,2001
11_78419,11_78419_1,0,263,11_78419_1_112,25.4,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,26,2001
11_78419,11_78419_1,0,263,11_78419_1_113,13.208,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,26,2001
11_78419,11_78419_1,0,263,11_78419_1_114,23.876,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,26,2001
11_78419,11_78419_1,0,263,11_78419_1_115,49.022,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,26,2001
11_78419,11_78419_1,0,202,11_78419_1_116,168.148,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,21,2001
11_78419,11_78419_1,0,631,11_78419_1_117,29.21,1,,,,Lithocarpus densiflorus,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,14,2001
11_78419,11_78419_1,0,263,11_78419_1_118,39.116,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,26,2001
11_78419,11_78419_1,0,202,11_78419_1_119,118.11,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,1,21,2001
11_78419,11_78419_1,1,202,11_78419_1_105,130.81,1,23908080010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,127,10,3.81,0.03,1,33,1,21,2011
11_78419,11_78419_1,1,263,11_78419_1_112,26.924,1,23908083010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,25.4,10,1.524,0.0600000000000001,1,33,1,26,2011
11_78419,11_78419_1,1,263,11_78419_1_113,13.462,2,23908085010900,1,60,Tsuga heterophylla,dead,competition,new,,TRUE,,TRUE,2001,13.208,10,0.254,,,33,1,26,2011
11_78419,11_78419_1,1,263,11_78419_1_114,24.638,1,23908087010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,23.876,10,0.762000000000001,0.0319148936170213,1,33,1,26,2011
11_78419,11_78419_1,1,263,11_78419_1_115,51.308,1,23908089010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,49.022,10,2.286,0.0466321243523316,1,33,1,26,2011
11_78419,11_78419_1,1,202,11_78419_1_116,170.942,1,23908091010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,168.148,10,2.79400000000001,0.0166163141993958,1,33,1,21,2011
11_78419,11_78419_1,1,631,11_78419_1_117,29.21,1,23907986010900,1,,Lithocarpus densiflorus,alive,"",new,,,TRUE,TRUE,2001,29.21,10,0,0,1,33,1,14,2011
11_78419,11_78419_1,1,242,11_78419_1_118,40.894,1,23907988010900,1,,Thuja plicata,alive,"",new,,,TRUE,TRUE,2001,39.116,10,1.778,0.0454545454545454,1,33,1,25,2011
11_78419,11_78419_1,1,202,11_78419_1_119,119.634,1,23907990010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,118.11,10,1.524,0.0129032258064516,1,33,1,21,2011
11_78419,11_78419_1,2,202,11_78419_1_105,131.318,1,44870652020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,130.81,10,0.50800000000001,0.00388349514563124,1,33,1,21,2021
11_78419,11_78419_1,2,263,11_78419_1_112,28.194,1,44870653020004,1,,Tsuga heterophylla,alive,"",alive,,,TRUE,TRUE,2011,26.924,10,1.27,0.0471698113207546,1,33,1,26,2021
11_78419,11_78419_1,2,263,11_78419_1_113,13.208,2,44870654020004,2,,Tsuga heterophylla,dead,"",dead,,,,TRUE,2011,13.462,10,-0.254,,,33,1,26,2021
11_78419,11_78419_1,2,263,11_78419_1_114,25.4,1,44870655020004,1,,Tsuga heterophylla,alive,"",alive,,,TRUE,TRUE,2011,24.638,10,0.761999999999997,0.0309278350515463,1,33,1,26,2021
11_78419,11_78419_1,2,263,11_78419_1_115,53.848,1,44870656020004,1,,Tsuga heterophylla,alive,"",alive,,,TRUE,TRUE,2011,51.308,10,2.54,0.0495049504950496,1,33,1,26,2021
11_78419,11_78419_1,2,202,11_78419_1_116,173.736,1,44870657020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,170.942,10,2.79399999999998,0.0163447251114413,1,33,1,21,2021
11_78419,11_78419_1,2,631,11_78419_1_117,29.464,2,44870658020004,1,20,Lithocarpus densiflorus,dead,disease,alive,,TRUE,,TRUE,2011,29.21,10,0.253999999999998,,,33,1,14,2021
11_78419,11_78419_1,2,242,11_78419_1_118,42.418,1,44870659020004,1,,Thuja plicata,alive,"",alive,,,TRUE,TRUE,2011,40.894,10,1.524,0.0372670807453417,1,33,1,25,2021
11_78419,11_78419_1,2,202,11_78419_1_119,120.65,1,44870660020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,119.634,10,1.01600000000001,0.00849256900212314,1,33,1,21,2021
11_78419,11_78419_2,0,202,11_78419_2_121,131.572,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,33,2,21,2001
11_78419,11_78419_2,0,202,11_78419_2_122,184.404,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,21,2001
11_78419,11_78419_2,0,263,11_78419_2_125,99.06,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_126,16.764,2,,,,Tsuga heterophylla,dead,"",,,,,TRUE,,,,,,,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_164,25.654,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_165,36.83,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_166,22.352,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_167,40.132,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,202,11_78419_2_168,178.308,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,21,2001
11_78419,11_78419_2,0,263,11_78419_2_169,27.94,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,263,11_78419_2_170,57.404,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2001
11_78419,11_78419_2,0,202,11_78419_2_171,120.65,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,21,2001
11_78419,11_78419_2,0,202,11_78419_2_172,108.712,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,33,2,21,2001
11_78419,11_78419_2,0,202,11_78419_2_173,133.35,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,21,2001
11_78419,11_78419_2,1,202,11_78419_2_121,126.746,2,23907996010900,2,,Pseudotsuga menziesii,dead,"",dead,,,,TRUE,2001,131.572,10,-4.82600000000001,,,33,2,21,2011
11_78419,11_78419_2,1,202,11_78419_2_122,184.658,1,23907998010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,184.404,10,0.253999999999991,0.00137741046831952,1,33,2,21,2011
11_78419,11_78419_2,1,263,11_78419_2_125,101.092,1,23908002010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,99.06,10,2.032,0.0205128205128204,1,33,2,26,2011
11_78419,11_78419_2,1,263,11_78419_2_164,26.162,1,23908007010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,25.654,10,0.507999999999999,0.0198019801980198,1,33,2,26,2011
11_78419,11_78419_2,1,263,11_78419_2_165,38.862,1,23908009010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,36.83,10,2.032,0.0551724137931036,1,33,2,26,2011
11_78419,11_78419_2,1,263,11_78419_2_166,23.114,1,23907976010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,22.352,10,0.762000000000001,0.0340909090909092,1,33,2,26,2011
11_78419,11_78419_2,1,263,11_78419_2_167,42.926,1,23907978010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,40.132,10,2.794,0.0696202531645571,1,33,2,26,2011
11_78419,11_78419_2,1,202,11_78419_2_168,178.816,1,23907980010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,178.308,10,0.50800000000001,0.00284900284900291,1,33,2,21,2011
11_78419,11_78419_2,1,263,11_78419_2_169,28.448,1,23907984010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,27.94,10,0.507999999999999,0.0181818181818181,1,33,2,26,2011
11_78419,11_78419_2,1,263,11_78419_2_170,61.214,1,23908095010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,57.404,10,3.81,0.0663716814159292,1,33,2,26,2011
11_78419,11_78419_2,1,202,11_78419_2_171,123.444,1,23908098010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,120.65,10,2.794,0.023157894736842,1,33,2,21,2011
11_78419,11_78419_2,1,202,11_78419_2_172,99.06,2,23908101010900,2,,Pseudotsuga menziesii,dead,"",dead,,,,TRUE,2001,108.712,10,-9.652,,,33,2,21,2011
11_78419,11_78419_2,1,202,11_78419_2_173,136.144,1,23908026010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,133.35,10,2.79400000000001,0.0209523809523811,1,33,2,21,2011
11_78419,11_78419_2,1,202,11_78419_2_183,76.454,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,33,2,21,2011
11_78419,11_78419_2,1,202,11_78419_2_184,129.54,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,33,2,21,2011
11_78419,11_78419_2,1,263,11_78419_2_185,80.01,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2011
11_78419,11_78419_2,2,202,11_78419_2_121,123.19,2,44870662020004,2,,Pseudotsuga menziesii,dead,"",dead,,,,TRUE,2011,126.746,10,-3.556,,,33,2,21,2021
11_78419,11_78419_2,2,202,11_78419_2_122,185.42,1,44870663020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,184.658,10,0.762000000000001,0.00412654745529584,1,33,2,21,2021
11_78419,11_78419_2,2,263,11_78419_2_125,103.378,1,44870664020004,1,,Tsuga heterophylla,alive,"",alive,,,TRUE,TRUE,2011,101.092,10,2.286,0.0226130653266332,1,33,2,26,2021
11_78419,11_78419_2,2,263,11_78419_2_164,26.162,1,44870666020004,1,,Tsuga heterophylla,alive,"",alive,,,TRUE,TRUE,2011,26.162,10,0,0,1,33,2,26,2021
11_78419,11_78419_2,2,263,11_78419_2_165,40.386,1,44870667020004,1,,Tsuga heterophylla,alive,"",alive,,,TRUE,TRUE,2011,38.862,10,1.524,0.0392156862745099,1,33,2,26,2021
11_78419,11_78419_2,2,263,11_78419_2_166,23.368,1,44870668020004,1,,Tsuga heterophylla,alive,"",alive,,,TRUE,TRUE,2011,23.114,10,0.253999999999998,0.010989010989011,1,33,2,26,2021
11_78419,11_78419_2,2,263,11_78419_2_167,45.212,1,44870669020004,1,,Tsuga heterophylla,alive,"",alive,,,TRUE,TRUE,2011,42.926,10,2.286,0.0532544378698225,1,33,2,26,2021
11_78419,11_78419_2,2,202,11_78419_2_168,180.34,1,44870670020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,178.816,10,1.524,0.00852272727272729,1,33,2,21,2021
11_78419,11_78419_2,2,263,11_78419_2_169,28.702,1,44870671020004,1,,Tsuga heterophylla,alive,"",alive,,,TRUE,TRUE,2011,28.448,10,0.254000000000001,0.0089285714285714,1,33,2,26,2021
11_78419,11_78419_2,2,263,11_78419_2_170,64.77,1,44870672020004,1,,Tsuga heterophylla,alive,"",alive,,,TRUE,TRUE,2011,61.214,10,3.556,0.058091286307054,1,33,2,26,2021
11_78419,11_78419_2,2,202,11_78419_2_171,124.968,1,44870673020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,123.444,10,1.524,0.0123456790123457,1,33,2,21,2021
11_78419,11_78419_2,2,202,11_78419_2_173,137.668,1,44870675020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,136.144,10,1.524,0.0111940298507462,1,33,2,21,2021
11_78419,11_78419_2,2,202,11_78419_2_183,99.06,2,44870676020004,2,,Pseudotsuga menziesii,dead,"",dead,,,,TRUE,2011,76.454,10,22.606,,,33,2,21,2021
11_78419,11_78419_2,2,202,11_78419_2_184,128.778,2,44870677020004,2,,Pseudotsuga menziesii,dead,"",dead,,,,TRUE,2011,129.54,10,-0.762000000000001,,,33,2,21,2021
11_78419,11_78419_2,2,263,11_78419_2_185,85.344,1,44870678020004,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2011,80.01,10,5.33399999999999,0.0666666666666664,1,33,2,26,2021
11_78419,11_78419_2,2,263,11_78419_2_195,77.47,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,2,26,2021
11_78419,11_78419_3,0,631,11_78419_3_153,25.654,1,,,,Lithocarpus densiflorus,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,14,2001
11_78419,11_78419_3,0,631,11_78419_3_154,15.24,1,,,,Lithocarpus densiflorus,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,14,2001
11_78419,11_78419_3,0,631,11_78419_3_155,15.748,1,,,,Lithocarpus densiflorus,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,14,2001
11_78419,11_78419_3,0,202,11_78419_3_156,145.542,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,21,2001
11_78419,11_78419_3,0,631,11_78419_3_157,22.606,1,,,,Lithocarpus densiflorus,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,14,2001
11_78419,11_78419_3,0,631,11_78419_3_158,17.272,1,,,,Lithocarpus densiflorus,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,14,2001
11_78419,11_78419_3,0,631,11_78419_3_159,24.892,1,,,,Lithocarpus densiflorus,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,14,2001
11_78419,11_78419_3,0,202,11_78419_3_160,149.352,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,21,2001
11_78419,11_78419_3,0,202,11_78419_3_162,140.208,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,21,2001
11_78419,11_78419_3,0,202,11_78419_3_163,129.286,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,21,2001
11_78419,11_78419_3,0,202,11_78419_3_175,123.444,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,21,2001
11_78419,11_78419_3,0,202,11_78419_3_178,127.254,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,21,2001
11_78419,11_78419_3,1,631,11_78419_3_153,25.908,1,23908029010900,1,,Lithocarpus densiflorus,alive,"",new,,,TRUE,TRUE,2001,25.654,10,0.254000000000001,0.00990099009900991,1,33,3,14,2011
11_78419,11_78419_3,1,631,11_78419_3_155,16.256,1,23908033010900,1,,Lithocarpus densiflorus,alive,"",new,,,TRUE,TRUE,2001,15.748,10,0.508000000000001,0.032258064516129,1,33,3,14,2011
11_78419,11_78419_3,1,202,11_78419_3_156,150.876,1,23908035010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,145.542,10,5.334,0.036649214659686,1,33,3,21,2011
11_78419,11_78419_3,1,631,11_78419_3_157,23.622,1,23908038010900,1,,Lithocarpus densiflorus,alive,"",new,,,TRUE,TRUE,2001,22.606,10,1.016,0.044943820224719,1,33,3,14,2011
11_78419,11_78419_3,1,631,11_78419_3_158,17.526,1,23908040010900,1,,Lithocarpus densiflorus,alive,"",new,,,TRUE,TRUE,2001,17.272,10,0.254000000000001,0.0147058823529413,1,33,3,14,2011
11_78419,11_78419_3,1,631,11_78419_3_159,25.654,1,23908042010900,1,,Lithocarpus densiflorus,alive,"",new,,,TRUE,TRUE,2001,24.892,10,0.762000000000001,0.0306122448979591,1,33,3,14,2011
11_78419,11_78419_3,1,202,11_78419_3_160,157.48,1,23908044010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,149.352,10,8.12799999999999,0.0544217687074828,1,33,3,21,2011
11_78419,11_78419_3,1,202,11_78419_3_162,137.414,1,23908047010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,140.208,10,-2.79400000000001,-0.0199275362318841,1,33,3,21,2011
11_78419,11_78419_3,1,202,11_78419_3_163,132.588,1,23908051010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,129.286,10,3.30199999999999,0.0255402750491158,1,33,3,21,2011
11_78419,11_78419_3,1,202,11_78419_3_175,133.096,1,23908053010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,123.444,10,9.652,0.0781893004115226,1,33,3,21,2011
11_78419,11_78419_3,1,202,11_78419_3_178,130.556,1,23908056010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,127.254,10,3.30200000000001,0.0259481037924152,1,33,3,21,2011
11_78419,11_78419_3,1,202,11_78419_3_188,91.186,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,33,3,21,2011
11_78419,11_78419_3,1,202,11_78419_3_189,83.058,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,3,21,2011
11_78419,11_78419_3,2,631,11_78419_3_153,25.908,2,44870679020004,1,20,Lithocarpus densiflorus,dead,disease,alive,,TRUE,,TRUE,2011,25.908,10,0,,,33,3,14,2021
11_78419,11_78419_3,2,631,11_78419_3_155,16.51,1,44870681020004,1,,Lithocarpus densiflorus,alive,"",alive,,,TRUE,TRUE,2011,16.256,10,0.254000000000001,0.015625,1,33,3,14,2021
11_78419,11_78419_3,2,202,11_78419_3_156,153.416,1,44870682020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,150.876,10,2.53999999999999,0.0168350168350169,1,33,3,21,2021
11_78419,11_78419_3,2,631,11_78419_3_157,24.13,1,44870683020004,1,,Lithocarpus densiflorus,alive,"",alive,,,TRUE,TRUE,2011,23.622,10,0.507999999999999,0.021505376344086,1,33,3,14,2021
11_78419,11_78419_3,2,631,11_78419_3_158,17.526,1,44870684020004,1,,Lithocarpus densiflorus,alive,"",alive,,,TRUE,TRUE,2011,17.526,10,0,0,1,33,3,14,2021
11_78419,11_78419_3,2,631,11_78419_3_159,26.67,1,44870685020004,1,,Lithocarpus densiflorus,alive,"",alive,,,TRUE,TRUE,2011,25.654,10,1.016,0.0396039603960396,1,33,3,14,2021
11_78419,11_78419_3,2,202,11_78419_3_160,161.036,1,44870686020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,157.48,10,3.55600000000001,0.0225806451612904,1,33,3,21,2021
11_78419,11_78419_3,2,202,11_78419_3_162,139.954,1,44870687020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,137.414,10,2.54000000000002,0.0184842883548986,1,33,3,21,2021
11_78419,11_78419_3,2,202,11_78419_3_163,134.366,1,44870688020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,132.588,10,1.77800000000002,0.0134099616858239,1,33,3,21,2021
11_78419,11_78419_3,2,202,11_78419_3_175,137.414,1,44870689020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,133.096,10,4.31799999999998,0.032442748091603,1,33,3,21,2021
11_78419,11_78419_3,2,202,11_78419_3_178,133.35,1,44870690020004,1,,Pseudotsuga menziesii,alive,"",alive,,,TRUE,TRUE,2011,130.556,10,2.79399999999998,0.0214007782101167,1,33,3,21,2021
11_78419,11_78419_3,2,202,11_78419_3_188,84.074,2,44870691020004,2,,Pseudotsuga menziesii,dead,"",dead,,,,TRUE,2011,91.186,10,-7.11200000000001,,,33,3,21,2021
11_78419,11_78419_3,2,202,11_78419_3_189,84.836,1,44870692020004,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2011,83.058,10,1.77799999999999,0.021406727828746,1,33,3,21,2021
11_78419,11_78419_4,0,202,11_78419_4_127,108.204,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,33,4,21,2001
11_78419,11_78419_4,0,41,11_78419_4_128,28.448,1,,,,other,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,28,2001
11_78419,11_78419_4,0,263,11_78419_4_129,35.306,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,26,2001
11_78419,11_78419_4,0,263,11_78419_4_130,21.59,2,,,,Tsuga heterophylla,dead,"",,,,,TRUE,,,,,,,33,4,26,2001
11_78419,11_78419_4,0,263,11_78419_4_131,34.29,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,26,2001
11_78419,11_78419_4,0,263,11_78419_4_132,37.592,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,26,2001
11_78419,11_78419_4,0,202,11_78419_4_133,119.634,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,21,2001
11_78419,11_78419_4,0,263,11_78419_4_134,14.986,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,26,2001
11_78419,11_78419_4,0,263,11_78419_4_135,34.036,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,26,2001
11_78419,11_78419_4,0,202,11_78419_4_136,91.948,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,33,4,21,2001
11_78419,11_78419_4,0,263,11_78419_4_137,49.276,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,26,2001
11_78419,11_78419_4,0,41,11_78419_4_138,20.32,1,,,,other,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,28,2001
11_78419,11_78419_4,0,263,11_78419_4_139,41.656,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,26,2001
11_78419,11_78419_4,0,263,11_78419_4_140,21.844,1,,,,Tsuga heterophylla,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,26,2001
11_78419,11_78419_4,0,202,11_78419_4_141,138.43,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,33,4,21,2001
11_78419,11_78419_4,0,202,11_78419_4_144,148.844,1,,,,Pseudotsuga menziesii,new,"",,TRUE,,TRUE,TRUE,,,,,,1,33,4,21,2001
11_78419,11_78419_4,0,202,11_78419_4_152,102.108,2,,,,Pseudotsuga menziesii,dead,"",,,,,TRUE,,,,,,,33,4,21,2001
11_78419,11_78419_4,1,202,11_78419_4_127,107.188,2,23908059010900,2,,Pseudotsuga menziesii,dead,"",dead,,,,TRUE,2001,108.204,10,-1.01599999999999,,,33,4,21,2011
11_78419,11_78419_4,1,41,11_78419_4_128,28.448,1,23908061010900,1,,other,alive,"",new,,,TRUE,TRUE,2001,28.448,10,0,0,1,33,4,28,2011
11_78419,11_78419_4,1,263,11_78419_4_129,36.576,1,23908063010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,35.306,10,1.27,0.0359712230215827,1,33,4,26,2011
11_78419,11_78419_4,1,263,11_78419_4_131,36.83,1,23908067010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,34.29,10,2.54,0.074074074074074,1,33,4,26,2011
11_78419,11_78419_4,1,263,11_78419_4_132,40.64,1,23908069010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,37.592,10,3.048,0.0810810810810811,1,33,4,26,2011
11_78419,11_78419_4,1,202,11_78419_4_133,122.682,1,23908071010900,1,,Pseudotsuga menziesii,alive,"",new,,,TRUE,TRUE,2001,119.634,10,3.048,0.0254777070063694,1,33,4,21,2011
11_78419,11_78419_4,1,263,11_78419_4_134,14.986,1,23908074010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,14.986,10,0,0,1,33,4,26,2011
11_78419,11_78419_4,1,263,11_78419_4_135,35.56,1,23908076010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,34.036,10,1.524,0.0447761194029852,1,33,4,26,2011
11_78419,11_78419_4,1,202,11_78419_4_136,88.9,2,23908078010900,2,,Pseudotsuga menziesii,dead,"",dead,,,,TRUE,2001,91.948,10,-3.04799999999999,,,33,4,21,2011
11_78419,11_78419_4,1,263,11_78419_4_137,53.34,1,23908011010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,49.276,10,4.064,0.0824742268041236,1,33,4,26,2011
11_78419,11_78419_4,1,41,11_78419_4_138,20.574,1,23908013010900,1,,other,alive,"",new,,,TRUE,TRUE,2001,20.32,10,0.254000000000001,0.0125,1,33,4,28,2011
11_78419,11_78419_4,1,263,11_78419_4_139,44.45,1,23908015010900,1,,Tsuga heterophylla,alive,"",new,,,TRUE,TRUE,2001,41.656,10,2.794,0.0670731707317074,1,33,4,26,2011
